path	classification	delivery_boundary	proposed_template_id	evidence_reason
src/Parrot.Core/Tools/AgentStatusToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/ConfiguredToolDefinition.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/EditTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.edittool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/EditToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/ExecCommandTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.execcommandtool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/ExecCommandToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/FileDiff.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.filediff	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/FileMutation.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.filemutation	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/FileMutationEntryKind.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/FileMutationJsonContext.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.filemutationjsoncontext	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/FileToolJsonContext.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.filetooljsoncontext	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/GlobTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.globtool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/GlobToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/GrepTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.greptool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/GrepToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/ITool.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/IToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/InterruptProcessTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.interruptprocesstool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/InterruptProcessToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/OmittedAgentProcessToolJsonContext.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.omittedagentprocesstooljsoncontext	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/ProcessEnvironmentJsonConverter.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.processenvironmentjsonconverter	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/QuestionJsonContext.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.questionjsoncontext	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/QuestionTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.questiontool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/QuestionToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/QueueCreateTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.queuecreatetool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/QueueCreateToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/QueueInfoTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.queueinfotool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/QueueInfoToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/QueueListenTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.queuelistentool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/QueueListenToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/QueuePushTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.queuepushtool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/QueuePushToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/QueueTakeTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.queuetaketool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/QueueTakeToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/QueueTakeToolResult.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.queuetaketoolresult	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/QueueToolExecution.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.queuetoolexecution	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/QueueToolInfo.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.queuetoolinfo	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/QueueToolJsonContext.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.queuetooljsoncontext	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/ReadImageTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.readimagetool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/ReadImageToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/ReadTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.readtool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/ReadToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/RequestWritePermissionJsonContext.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.requestwritepermissionjsoncontext	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/RequestWritePermissionTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.requestwritepermissiontool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/RequestWritePermissionToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/RunAgentTasksTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.runagenttaskstool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/RunAgentTasksToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/RunAgentTasksToolJsonContext.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.runagenttaskstooljsoncontext	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/SetCheckpointTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.setcheckpointtool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/SetCheckpointToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/StatusTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.statustool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/StatusToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/StatusToolJsonContext.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.statustooljsoncontext	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/ToolDefinitionCatalog.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.tooldefinitioncatalog	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/ToolExecutionResult.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/ToolInputConversion.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.toolinputconversion	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/ToolInvocation.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/ToolMutationPath.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/ToolSnapshot.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.toolsnapshot	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/ToolWorkspace.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.toolworkspace	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/WaitAgentTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.waitagenttool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/WaitAgentToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/WaitProcessTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.waitprocesstool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/WaitProcessToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/WaitTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.waittool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/WaitToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/WebFetchTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.webfetchtool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/WebFetchToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/WriteStdinTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.writestdintool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/WriteStdinToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Tools/WriteTool.cs	confirmed	tool definition or execution result -> ToolSnapshot/AgentSession tool-result history -> AgentSession.Call LLMRequest.Tools or Messages	tool.writetool	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Tools/WriteToolFactory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Web/HtmlText.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Web/IWebAddressPolicy.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Web/PrivateWebAddressPolicy.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Web/PublicWebAddressPolicy.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Web/WebConnection.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Web/WebFetchException.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Web/WebFetchResult.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Web/WebFetchText.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Web/WebFetcher.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
stylecop.json	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
test/Parrot.Cli.Tests/AgentTaskProgressLiveValueTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/AuthCommandTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/BasicCliTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/BasicSlashDialogTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/CliLifecycleDriver.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/CommandDispatcherTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/EnhancedAgentToolPresenterTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/EnhancedCliTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/EnhancedHierarchyTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/EnhancedRenderingSessionTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/EnhancedSlashDialogTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/EnhancedTerminalFoundationTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/EnhancedTurnRendererTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/EnhancedWaitToolPresenterTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/GrpcTransportTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/LinuxPseudoTerminal.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/LiveUpdateSchedulerTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/MarkdownLiveRendererTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/MarkdownRendererTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ModeCommandTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ModelAliasCommandTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ModelCommandTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/Parrot.Cli.Tests.csproj	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ProcessToolPresenterTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/PromptAttachmentParserTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/PromptAttachmentUploaderTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ProviderCallUsageStreamReaderTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/QueueLiveBufferItemTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/QueuePushToolPresenterTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/QueueSnapshotStreamReaderTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/QueueTakeToolPresenterTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/RollingTokenRateRefreshLifecycleTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/RollingTokenRateWindowTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ScriptedInput.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ScriptedInvoker.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ScriptedInvokerIsolationTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ScriptedLiveInputHost.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ScriptedTerminal.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/SessionUsageSnapshotStreamReaderTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/SessionsCommandTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ShellProcessActivityTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ShellProcessSnapshotStreamReaderTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/SlashCommandCompletionTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/SlashCommandTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/SlashSessionTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/SpinnerValueTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/TerminalFrameRendererTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/TerminalInputTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/TerminalSpinnerTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/TestSlashActivity.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/TestSlashCommand.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/TestSlashDialog.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/TestSlashSession.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/TestTerminal.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/TestTimeout.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ToolPresenterBatchCTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/ToolPresenterRegistryTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/UnixRawTerminalTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/UnusedBrowser.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/UnusedCredentials.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Cli.Tests/WriteEditToolPresenterTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ActiveWorkCompletionTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/AgentQueueTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/AgentSessionActivityTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/AgentSessionDependencies.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/AgentStatusToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/AgentTaskBlockingProvider.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/AgentTaskQueueProvider.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/AgentTaskRunnerTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
